ensemble,case,b,n,s,time_h,eke_25_90N_area_mass_weighted_m2_s-2
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,285.0,17.591341984089475
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,286.0,17.812265637051947
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,287.0,18.03350786382224
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,288.0,18.255948801085815
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,289.0,18.480327959744383
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,290.0,18.70590861559169
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,291.0,18.931722056065997
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,292.0,19.158635792355923
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,293.0,19.387484343352305
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,294.0,19.61951893266388
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,295.0,19.85487822427337
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,296.0,20.091687049048208
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,297.0,20.330059924966854
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,298.0,20.571854913002944
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,299.0,20.816882759852724
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,300.0,21.06642307934084
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,301.0,21.320577473095668
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,302.0,21.578522027328518
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,303.0,21.839309535893804
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,304.0,22.104741903162395
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,305.0,22.37471738431123
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,306.0,22.65033716170882
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,307.0,22.93152060674042
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,308.0,23.216959120853204
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,309.0,23.50815418124842
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,310.0,23.80627649559941
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,311.0,24.1100671136954
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,312.0,24.422135042324012
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,313.0,24.74100941907931
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,314.0,25.066514853764115
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,315.0,25.39973046021164
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,316.0,25.74090217548237
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,317.0,26.0899548367411
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,318.0,26.4475263455229
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,319.0,26.813730598819276
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,320.0,27.188259351352325
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,321.0,27.570253967125872
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,322.0,27.95845649003869
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,323.0,28.35193665070776
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,324.0,28.75038114347192
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,325.0,29.15510420460357
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,326.0,29.56545124087201
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,327.0,29.980901233061093
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,328.0,30.400414892029048
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,329.0,30.82300566140673
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,330.0,31.24978392716884
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,331.0,31.68093723490053
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,332.0,32.11615363916161
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,333.0,32.555124272872824
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,334.0,32.99649082139429
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,335.0,33.43743547146448
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,336.0,33.87714657667394
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,337.0,34.31731705718779
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,338.0,34.760417450007296
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,339.0,35.206482863636296
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,340.0,35.65789197138285
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,341.0,36.11144075172103
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,342.0,36.5673433114807
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,343.0,37.02631073079435
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,344.0,37.48500639048854
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,345.0,37.942169919734354
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,346.0,38.39862155460959
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,347.0,38.855213289010194
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,348.0,39.31016332222299
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,349.0,39.76189144692411
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,350.0,40.2111835064201
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,351.0,40.65649796188731
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,352.0,41.0989103129983
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,353.0,41.536429951131055
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,354.0,41.96926225855892
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,355.0,42.39848498565743
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,356.0,42.82282997644717
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,357.0,43.24251138780102
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,358.0,43.660169765740704
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,359.0,44.076321862104336
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,360.0,44.48807339909848
u30,BCwave_b15_u30_n6_s0,1.5,6,0,1.0,0.00170834415228
u30,BCwave_b15_u30_n6_s0,1.5,6,0,2.0,0.0015901755048824
u30,BCwave_b15_u30_n6_s0,1.5,6,0,3.0,0.0014601023486964
u30,BCwave_b15_u30_n6_s0,1.5,6,0,4.0,0.0013943313986637
u30,BCwave_b15_u30_n6_s0,1.5,6,0,5.0,0.001361428367998
u30,BCwave_b15_u30_n6_s0,1.5,6,0,6.0,0.0013331904321957
u30,BCwave_b15_u30_n6_s0,1.5,6,0,7.0,0.0013091493276962
u30,BCwave_b15_u30_n6_s0,1.5,6,0,8.0,0.001289606802441
u30,BCwave_b15_u30_n6_s0,1.5,6,0,9.0,0.0012597168798475
u30,BCwave_b15_u30_n6_s0,1.5,6,0,10.0,0.0012465024803174
u30,BCwave_b15_u30_n6_s0,1.5,6,0,11.0,0.001226096866953
u30,BCwave_b15_u30_n6_s0,1.5,6,0,12.0,0.0012203978684083
u30,BCwave_b15_u30_n6_s0,1.5,6,0,13.0,0.001223051788855
u30,BCwave_b15_u30_n6_s0,1.5,6,0,14.0,0.001227385387867
u30,BCwave_b15_u30_n6_s0,1.5,6,0,15.0,0.001232209598493
u30,BCwave_b15_u30_n6_s0,1.5,6,0,16.0,0.0012406496406084
u30,BCwave_b15_u30_n6_s0,1.5,6,0,17.0,0.0012462154740565
u30,BCwave_b15_u30_n6_s0,1.5,6,0,18.0,0.0012552532038992
u30,BCwave_b15_u30_n6_s0,1.5,6,0,19.0,0.001263725396327
u30,BCwave_b15_u30_n6_s0,1.5,6,0,20.0,0.0012733603435032
u30,BCwave_b15_u30_n6_s0,1.5,6,0,21.0,0.0012864622080996
u30,BCwave_b15_u30_n6_s0,1.5,6,0,22.0,0.0013015252381973
u30,BCwave_b15_u30_n6_s0,1.5,6,0,23.0,0.0013206170506292
u30,BCwave_b15_u30_n6_s0,1.5,6,0,24.0,0.0013443239843535
u30,BCwave_b15_u30_n6_s0,1.5,6,0,25.0,0.0013740094843048
u30,BCwave_b15_u30_n6_s0,1.5,6,0,26.0,0.0014040681718234
u30,BCwave_b15_u30_n6_s0,1.5,6,0,27.0,0.0014415913140611
u30,BCwave_b15_u30_n6_s0,1.5,6,0,28.0,0.0014728437654556
u30,BCwave_b15_u30_n6_s0,1.5,6,0,29.0,0.0015079952134242
u30,BCwave_b15_u30_n6_s0,1.5,6,0,30.0,0.0015381162309127
u30,BCwave_b15_u30_n6_s0,1.5,6,0,31.0,0.0015622644277893
u30,BCwave_b15_u30_n6_s0,1.5,6,0,32.0,0.0015923819133731
u30,BCwave_b15_u30_n6_s0,1.5,6,0,33.0,0.0016219614044395
u30,BCwave_b15_u30_n6_s0,1.5,6,0,34.0,0.0016348698838983
u30,BCwave_b15_u30_n6_s0,1.5,6,0,35.0,0.0016422877407241
u30,BCwave_b15_u30_n6_s0,1.5,6,0,36.0,0.0015815363583923
u30,BCwave_b15_u30_n6_s0,1.5,6,0,37.0,0.0017969249628952
u30,BCwave_b15_u30_n6_s0,1.5,6,0,38.0,0.0017542664913578
u30,BCwave_b15_u30_n6_s0,1.5,6,0,39.0,0.0017221273341465
u30,BCwave_b15_u30_n6_s0,1.5,6,0,40.0,0.0017286973838829
u30,BCwave_b15_u30_n6_s0,1.5,6,0,41.0,0.0017500234519536
u30,BCwave_b15_u30_n6_s0,1.5,6,0,42.0,0.0017821504542427
u30,BCwave_b15_u30_n6_s0,1.5,6,0,43.0,0.0018245125689107
u30,BCwave_b15_u30_n6_s0,1.5,6,0,44.0,0.0018757997541452
u30,BCwave_b15_u30_n6_s0,1.5,6,0,45.0,0.001925286364848
u30,BCwave_b15_u30_n6_s0,1.5,6,0,46.0,0.0019651131019786
u30,BCwave_b15_u30_n6_s0,1.5,6,0,47.0,0.0020090187132065
u30,BCwave_b15_u30_n6_s0,1.5,6,0,48.0,0.0020557077348218
u30,BCwave_b15_u30_n6_s0,1.5,6,0,49.0,0.002105591807505
u30,BCwave_b15_u30_n6_s0,1.5,6,0,50.0,0.0021596318223263
u30,BCwave_b15_u30_n6_s0,1.5,6,0,51.0,0.0022215860782529
u30,BCwave_b15_u30_n6_s0,1.5,6,0,52.0,0.002291856892517
u30,BCwave_b15_u30_n6_s0,1.5,6,0,53.0,0.0023656356165483
u30,BCwave_b15_u30_n6_s0,1.5,6,0,54.0,0.0024392461932861
u30,BCwave_b15_u30_n6_s0,1.5,6,0,55.0,0.0025166086969793
u30,BCwave_b15_u30_n6_s0,1.5,6,0,56.0,0.0025967245738012
u30,BCwave_b15_u30_n6_s0,1.5,6,0,57.0,0.0026799586879042
u30,BCwave_b15_u30_n6_s0,1.5,6,0,58.0,0.0027757764896921
u30,BCwave_b15_u30_n6_s0,1.5,6,0,59.0,0.0028819162769096
u30,BCwave_b15_u30_n6_s0,1.5,6,0,60.0,0.0029946052404448
u30,BCwave_b15_u30_n6_s0,1.5,6,0,61.0,0.00311775241147
u30,BCwave_b15_u30_n6_s0,1.5,6,0,62.0,0.0032447934535443
u30,BCwave_b15_u30_n6_s0,1.5,6,0,63.0,0.0033782459751525
u30,BCwave_b15_u30_n6_s0,1.5,6,0,64.0,0.0035257413859801
u30,BCwave_b15_u30_n6_s0,1.5,6,0,65.0,0.0036727674307908
u30,BCwave_b15_u30_n6_s0,1.5,6,0,66.0,0.0038220684932547
u30,BCwave_b15_u30_n6_s0,1.5,6,0,67.0,0.0039700900600877
u30,BCwave_b15_u30_n6_s0,1.5,6,0,68.0,0.004124539162273
u30,BCwave_b15_u30_n6_s0,1.5,6,0,69.0,0.0043169007362676
u30,BCwave_b15_u30_n6_s0,1.5,6,0,70.0,0.0045327787341984
u30,BCwave_b15_u30_n6_s0,1.5,6,0,71.0,0.0046978040470616
u30,BCwave_b15_u30_n6_s0,1.5,6,0,72.0,0.0048585766949213
u30,BCwave_b15_u30_n6_s0,1.5,6,0,73.0,0.0051013837402984
u30,BCwave_b15_u30_n6_s0,1.5,6,0,74.0,0.0054130339120431
u30,BCwave_b15_u30_n6_s0,1.5,6,0,75.0,0.0056545748179091
u30,BCwave_b15_u30_n6_s0,1.5,6,0,76.0,0.0059044187316291
u30,BCwave_b15_u30_n6_s0,1.5,6,0,77.0,0.0061967394186219
u30,BCwave_b15_u30_n6_s0,1.5,6,0,78.0,0.0065114639660581
u30,BCwave_b15_u30_n6_s0,1.5,6,0,79.0,0.0068392125901008
u30,BCwave_b15_u30_n6_s0,1.5,6,0,80.0,0.0071771588510397
u30,BCwave_b15_u30_n6_s0,1.5,6,0,81.0,0.0075287351829306
u30,BCwave_b15_u30_n6_s0,1.5,6,0,82.0,0.0079020934512454
u30,BCwave_b15_u30_n6_s0,1.5,6,0,83.0,0.0083010258905238
u30,BCwave_b15_u30_n6_s0,1.5,6,0,84.0,0.0087284730854033
u30,BCwave_b15_u30_n6_s0,1.5,6,0,85.0,0.0091857279127032
u30,BCwave_b15_u30_n6_s0,1.5,6,0,86.0,0.0096760274172936
u30,BCwave_b15_u30_n6_s0,1.5,6,0,87.0,0.0101979344780328
u30,BCwave_b15_u30_n6_s0,1.5,6,0,88.0,0.0107471894207655
u30,BCwave_b15_u30_n6_s0,1.5,6,0,89.0,0.0113270412146828
u30,BCwave_b15_u30_n6_s0,1.5,6,0,90.0,0.0119459307676153
u30,BCwave_b15_u30_n6_s0,1.5,6,0,91.0,0.0126021451042056
u30,BCwave_b15_u30_n6_s0,1.5,6,0,92.0,0.0132934643022922
u30,BCwave_b15_u30_n6_s0,1.5,6,0,93.0,0.0140227845619517
u30,BCwave_b15_u30_n6_s0,1.5,6,0,94.0,0.0147847954752724
u30,BCwave_b15_u30_n6_s0,1.5,6,0,95.0,0.0155967003852664
u30,BCwave_b15_u30_n6_s0,1.5,6,0,96.0,0.0164719771330594
u30,BCwave_b15_u30_n6_s0,1.5,6,0,97.0,0.0173984295628607
u30,BCwave_b15_u30_n6_s0,1.5,6,0,98.0,0.0183769494205651
u30,BCwave_b15_u30_n6_s0,1.5,6,0,99.0,0.0194108917817449
u30,BCwave_b15_u30_n6_s0,1.5,6,0,100.0,0.0205078304249381
u30,BCwave_b15_u30_n6_s0,1.5,6,0,101.0,0.021677658575681
u30,BCwave_b15_u30_n6_s0,1.5,6,0,102.0,0.0229145168167071
u30,BCwave_b15_u30_n6_s0,1.5,6,0,103.0,0.0242148334222056
u30,BCwave_b15_u30_n6_s0,1.5,6,0,104.0,0.0255819657139155
u30,BCwave_b15_u30_n6_s0,1.5,6,0,105.0,0.027060035603225
u30,BCwave_b15_u30_n6_s0,1.5,6,0,106.0,0.0286633287020981
u30,BCwave_b15_u30_n6_s0,1.5,6,0,107.0,0.0303224717690637
u30,BCwave_b15_u30_n6_s0,1.5,6,0,108.0,0.0320616095850575
u30,BCwave_b15_u30_n6_s0,1.5,6,0,109.0,0.0339167930268585
u30,BCwave_b15_u30_n6_s0,1.5,6,0,110.0,0.0359097364593156
u30,BCwave_b15_u30_n6_s0,1.5,6,0,111.0,0.0380252910189977
u30,BCwave_b15_u30_n6_s0,1.5,6,0,112.0,0.0402363082763458
u30,BCwave_b15_u30_n6_s0,1.5,6,0,113.0,0.0425770422785669
u30,BCwave_b15_u30_n6_s0,1.5,6,0,114.0,0.0450711899384431
u30,BCwave_b15_u30_n6_s0,1.5,6,0,115.0,0.0477356911335107
u30,BCwave_b15_u30_n6_s0,1.5,6,0,116.0,0.050583341415529
u30,BCwave_b15_u30_n6_s0,1.5,6,0,117.0,0.0535974340184473
u30,BCwave_b15_u30_n6_s0,1.5,6,0,118.0,0.0567749379043002
u30,BCwave_b15_u30_n6_s0,1.5,6,0,119.0,0.060136620545266
u30,BCwave_b15_u30_n6_s0,1.5,6,0,120.0,0.0637007040322589
u30,BCwave_b15_u30_n6_s0,1.5,6,0,121.0,0.0674840312957539
u30,BCwave_b15_u30_n6_s0,1.5,6,0,122.0,0.0715024177340552
u30,BCwave_b15_u30_n6_s0,1.5,6,0,123.0,0.0757660329534321
u30,BCwave_b15_u30_n6_s0,1.5,6,0,124.0,0.0802849534136471
u30,BCwave_b15_u30_n6_s0,1.5,6,0,125.0,0.085074588328756
u30,BCwave_b15_u30_n6_s0,1.5,6,0,126.0,0.0901562739505222
u30,BCwave_b15_u30_n6_s0,1.5,6,0,127.0,0.0955546343626698
u30,BCwave_b15_u30_n6_s0,1.5,6,0,128.0,0.101283607725531
u30,BCwave_b15_u30_n6_s0,1.5,6,0,129.0,0.1073510334505525
u30,BCwave_b15_u30_n6_s0,1.5,6,0,130.0,0.1137828536487112
u30,BCwave_b15_u30_n6_s0,1.5,6,0,131.0,0.1206040138924482
u30,BCwave_b15_u30_n6_s0,1.5,6,0,132.0,0.1278460157994418
u30,BCwave_b15_u30_n6_s0,1.5,6,0,133.0,0.1355356800019352
u30,BCwave_b15_u30_n6_s0,1.5,6,0,134.0,0.1436877347428244
u30,BCwave_b15_u30_n6_s0,1.5,6,0,135.0,0.152325760874998
u30,BCwave_b15_u30_n6_s0,1.5,6,0,136.0,0.1614732727532897
u30,BCwave_b15_u30_n6_s0,1.5,6,0,137.0,0.1711641356781469
u30,BCwave_b15_u30_n6_s0,1.5,6,0,138.0,0.1814455614794581
u30,BCwave_b15_u30_n6_s0,1.5,6,0,139.0,0.1923515011329457
u30,BCwave_b15_u30_n6_s0,1.5,6,0,140.0,0.2039003742804307
u30,BCwave_b15_u30_n6_s0,1.5,6,0,141.0,0.2161525825922136
u30,BCwave_b15_u30_n6_s0,1.5,6,0,142.0,0.229168962465176
u30,BCwave_b15_u30_n6_s0,1.5,6,0,143.0,0.2429197968972939
u30,BCwave_b15_u30_n6_s0,1.5,6,0,144.0,0.2574369555545874
u30,BCwave_b15_u30_n6_s0,1.5,6,0,145.0,0.2728280994281299
u30,BCwave_b15_u30_n6_s0,1.5,6,0,146.0,0.2891217024452132
u30,BCwave_b15_u30_n6_s0,1.5,6,0,147.0,0.3063766206065978
u30,BCwave_b15_u30_n6_s0,1.5,6,0,148.0,0.3246471749334617
u30,BCwave_b15_u30_n6_s0,1.5,6,0,149.0,0.3439727058423782
u30,BCwave_b15_u30_n6_s0,1.5,6,0,150.0,0.3644350302038512
u30,BCwave_b15_u30_n6_s0,1.5,6,0,151.0,0.3860930383568398
u30,BCwave_b15_u30_n6_s0,1.5,6,0,152.0,0.4089825194041074
u30,BCwave_b15_u30_n6_s0,1.5,6,0,153.0,0.4331558330988841
u30,BCwave_b15_u30_n6_s0,1.5,6,0,154.0,0.4586810046771691
u30,BCwave_b15_u30_n6_s0,1.5,6,0,155.0,0.4856433920247838
u30,BCwave_b15_u30_n6_s0,1.5,6,0,156.0,0.514128208373487
u30,BCwave_b15_u30_n6_s0,1.5,6,0,157.0,0.5441792165754886
u30,BCwave_b15_u30_n6_s0,1.5,6,0,158.0,0.5758449736126543
u30,BCwave_b15_u30_n6_s0,1.5,6,0,159.0,0.6092284764078516
u30,BCwave_b15_u30_n6_s0,1.5,6,0,160.0,0.6444154774786512
u30,BCwave_b15_u30_n6_s0,1.5,6,0,161.0,0.6814996571175048
u30,BCwave_b15_u30_n6_s0,1.5,6,0,162.0,0.7205943214973844
u30,BCwave_b15_u30_n6_s0,1.5,6,0,163.0,0.7617737956053515
u30,BCwave_b15_u30_n6_s0,1.5,6,0,164.0,0.8051047279594565
u30,BCwave_b15_u30_n6_s0,1.5,6,0,165.0,0.8506375492037164
u30,BCwave_b15_u30_n6_s0,1.5,6,0,166.0,0.8984504709272982
u30,BCwave_b15_u30_n6_s0,1.5,6,0,167.0,0.948632336206043
u30,BCwave_b15_u30_n6_s0,1.5,6,0,168.0,1.0012288474765356
u30,BCwave_b15_u30_n6_s0,1.5,6,0,169.0,1.0563996859351448
u30,BCwave_b15_u30_n6_s0,1.5,6,0,170.0,1.1142556242184003
u30,BCwave_b15_u30_n6_s0,1.5,6,0,171.0,1.174910021277246
u30,BCwave_b15_u30_n6_s0,1.5,6,0,172.0,1.2383755818136386
u30,BCwave_b15_u30_n6_s0,1.5,6,0,173.0,1.3046970500529045
u30,BCwave_b15_u30_n6_s0,1.5,6,0,174.0,1.3740481654866306
u30,BCwave_b15_u30_n6_s0,1.5,6,0,175.0,1.4463953751515828
u30,BCwave_b15_u30_n6_s0,1.5,6,0,176.0,1.5218648732192643
u30,BCwave_b15_u30_n6_s0,1.5,6,0,177.0,1.6005367314955663
u30,BCwave_b15_u30_n6_s0,1.5,6,0,178.0,1.6823679683299515
u30,BCwave_b15_u30_n6_s0,1.5,6,0,179.0,1.7675557795459076
u30,BCwave_b15_u30_n6_s0,1.5,6,0,180.0,1.8559913394659289
u30,BCwave_b15_u30_n6_s0,1.5,6,0,181.0,1.947786276439829
u30,BCwave_b15_u30_n6_s0,1.5,6,0,182.0,2.0428230982840025
u30,BCwave_b15_u30_n6_s0,1.5,6,0,183.0,2.141446366836577
u30,BCwave_b15_u30_n6_s0,1.5,6,0,184.0,2.2437371578094543
u30,BCwave_b15_u30_n6_s0,1.5,6,0,185.0,2.349658754112598
u30,BCwave_b15_u30_n6_s0,1.5,6,0,186.0,2.458836429298595
u30,BCwave_b15_u30_n6_s0,1.5,6,0,187.0,2.571517777401537
u30,BCwave_b15_u30_n6_s0,1.5,6,0,188.0,2.688215169239698
u30,BCwave_b15_u30_n6_s0,1.5,6,0,189.0,2.8083792314599205
u30,BCwave_b15_u30_n6_s0,1.5,6,0,190.0,2.932015629629076
u30,BCwave_b15_u30_n6_s0,1.5,6,0,191.0,3.0589703209492924
u30,BCwave_b15_u30_n6_s0,1.5,6,0,192.0,3.189687511746637
u30,BCwave_b15_u30_n6_s0,1.5,6,0,193.0,3.325101282797717
u30,BCwave_b15_u30_n6_s0,1.5,6,0,194.0,3.464742421333334
u30,BCwave_b15_u30_n6_s0,1.5,6,0,195.0,3.608020349186788
u30,BCwave_b15_u30_n6_s0,1.5,6,0,196.0,3.7536933401590464
u30,BCwave_b15_u30_n6_s0,1.5,6,0,197.0,3.903614075401429
u30,BCwave_b15_u30_n6_s0,1.5,6,0,198.0,4.0574979013792
u30,BCwave_b15_u30_n6_s0,1.5,6,0,199.0,4.216300031403687
u30,BCwave_b15_u30_n6_s0,1.5,6,0,200.0,4.379157862600156
u30,BCwave_b15_u30_n6_s0,1.5,6,0,201.0,4.5444793365212695
u30,BCwave_b15_u30_n6_s0,1.5,6,0,202.0,4.712987649163014
u30,BCwave_b15_u30_n6_s0,1.5,6,0,203.0,4.884495839558216
u30,BCwave_b15_u30_n6_s0,1.5,6,0,204.0,5.06071863159233
u30,BCwave_b15_u30_n6_s0,1.5,6,0,205.0,5.241138522642512
u30,BCwave_b15_u30_n6_s0,1.5,6,0,206.0,5.426355765183689
u30,BCwave_b15_u30_n6_s0,1.5,6,0,207.0,5.615339915169165
u30,BCwave_b15_u30_n6_s0,1.5,6,0,208.0,5.808341919254959
u30,BCwave_b15_u30_n6_s0,1.5,6,0,209.0,6.004331148812155
u30,BCwave_b15_u30_n6_s0,1.5,6,0,210.0,6.203558251949591
u30,BCwave_b15_u30_n6_s0,1.5,6,0,211.0,6.406486851812465
u30,BCwave_b15_u30_n6_s0,1.5,6,0,212.0,6.613894914508952
u30,BCwave_b15_u30_n6_s0,1.5,6,0,213.0,6.825652294964548
u30,BCwave_b15_u30_n6_s0,1.5,6,0,214.0,7.040859871224228
u30,BCwave_b15_u30_n6_s0,1.5,6,0,215.0,7.260354185161352
u30,BCwave_b15_u30_n6_s0,1.5,6,0,216.0,7.484562350733004
u30,BCwave_b15_u30_n6_s0,1.5,6,0,217.0,7.711192325119254
u30,BCwave_b15_u30_n6_s0,1.5,6,0,218.0,7.941913321735658
u30,BCwave_b15_u30_n6_s0,1.5,6,0,219.0,8.175179073343928
u30,BCwave_b15_u30_n6_s0,1.5,6,0,220.0,8.412524551540637
u30,BCwave_b15_u30_n6_s0,1.5,6,0,221.0,8.653920404070172
u30,BCwave_b15_u30_n6_s0,1.5,6,0,222.0,8.899199607437495
u30,BCwave_b15_u30_n6_s0,1.5,6,0,223.0,9.14771011129928
u30,BCwave_b15_u30_n6_s0,1.5,6,0,224.0,9.398621953171515
u30,BCwave_b15_u30_n6_s0,1.5,6,0,225.0,9.65237960356874
u30,BCwave_b15_u30_n6_s0,1.5,6,0,226.0,9.9081531118975
u30,BCwave_b15_u30_n6_s0,1.5,6,0,227.0,10.16707090850592
u30,BCwave_b15_u30_n6_s0,1.5,6,0,228.0,10.428531827053416
u30,BCwave_b15_u30_n6_s0,1.5,6,0,229.0,10.69186764790399
u30,BCwave_b15_u30_n6_s0,1.5,6,0,230.0,10.957600597846694
u30,BCwave_b15_u30_n6_s0,1.5,6,0,231.0,11.224786178952444
u30,BCwave_b15_u30_n6_s0,1.5,6,0,232.0,11.493751911908143
u30,BCwave_b15_u30_n6_s0,1.5,6,0,233.0,11.76341426329172
u30,BCwave_b15_u30_n6_s0,1.5,6,0,234.0,12.035460068250847
u30,BCwave_b15_u30_n6_s0,1.5,6,0,235.0,12.308448455451355
u30,BCwave_b15_u30_n6_s0,1.5,6,0,236.0,12.581913647686882
u30,BCwave_b15_u30_n6_s0,1.5,6,0,237.0,12.855576301269709
u30,BCwave_b15_u30_n6_s0,1.5,6,0,238.0,13.127731898055586
u30,BCwave_b15_u30_n6_s0,1.5,6,0,239.0,13.400719394611608
u30,BCwave_b15_u30_n6_s0,1.5,6,0,240.0,13.674891555292223
u30,BCwave_b15_u30_n6_s0,1.5,6,0,241.0,13.950064802455229
u30,BCwave_b15_u30_n6_s0,1.5,6,0,242.0,14.225847303844493
u30,BCwave_b15_u30_n6_s0,1.5,6,0,243.0,14.501836258199004
u30,BCwave_b15_u30_n6_s0,1.5,6,0,244.0,14.77645827657016
u30,BCwave_b15_u30_n6_s0,1.5,6,0,245.0,15.05051799847024
u30,BCwave_b15_u30_n6_s0,1.5,6,0,246.0,15.325122184382831
u30,BCwave_b15_u30_n6_s0,1.5,6,0,247.0,15.598226580107488
u30,BCwave_b15_u30_n6_s0,1.5,6,0,248.0,15.869454519104105
u30,BCwave_b15_u30_n6_s0,1.5,6,0,249.0,16.140401911658156
u30,BCwave_b15_u30_n6_s0,1.5,6,0,250.0,16.41179354389782
u30,BCwave_b15_u30_n6_s0,1.5,6,0,251.0,16.680474284492384
u30,BCwave_b15_u30_n6_s0,1.5,6,0,252.0,16.94950901361317
u30,BCwave_b15_u30_n6_s0,1.5,6,0,253.0,17.21963913140485
u30,BCwave_b15_u30_n6_s0,1.5,6,0,254.0,17.488084049003678
u30,BCwave_b15_u30_n6_s0,1.5,6,0,255.0,17.75703990452546
u30,BCwave_b15_u30_n6_s0,1.5,6,0,256.0,18.02595043294997
u30,BCwave_b15_u30_n6_s0,1.5,6,0,257.0,18.29467013370951
u30,BCwave_b15_u30_n6_s0,1.5,6,0,258.0,18.561461102162514
u30,BCwave_b15_u30_n6_s0,1.5,6,0,259.0,18.82746451701707
u30,BCwave_b15_u30_n6_s0,1.5,6,0,260.0,19.094822548586908
u30,BCwave_b15_u30_n6_s0,1.5,6,0,261.0,19.36269643109648
u30,BCwave_b15_u30_n6_s0,1.5,6,0,262.0,19.62972506014316
u30,BCwave_b15_u30_n6_s0,1.5,6,0,263.0,19.899086523612123
u30,BCwave_b15_u30_n6_s0,1.5,6,0,264.0,20.172120386198177
u30,BCwave_b15_u30_n6_s0,1.5,6,0,265.0,20.447193597042517
