ensemble,case,b,n,s,variable,pressure_hpa,value,window_start_h,window_end_h,window_count,eke_domain,jet_relative_half_width_deg
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,200.0,-0.18595687913544037,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,250.0,0.5136465368901982,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,300.0,1.4213915642570047,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,400.0,3.4836550319896027,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,500.0,5.358162171700421,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,600.0,6.908360495286829,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,700.0,9.202409575967227,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,850.0,15.197188040789436,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,925.0,17.075350901659796,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,975.0,18.372249294729794,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,1000.0,18.58771332572488,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,10.0,0.0001039570476859808,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,50.0,0.000594181913184002,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,100.0,0.018613121546804903,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,150.0,0.022333685681223868,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,200.0,0.06785018816590309,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,250.0,0.12560556918382645,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,300.0,0.1923612177371979,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,400.0,0.36601813435554503,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,500.0,0.601025996208191,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,600.0,0.9033501172065734,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,700.0,1.232040090560913,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,850.0,1.9074630784988402,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,925.0,2.544086284637451,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,975.0,2.793128938674927,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-10,1.5,6,-10,eddy_heat_flux_vT,1000.0,2.8601319217681884,322.0,346.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,10.0,0.00016876513788398976,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,50.0,0.0025317660416476428,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,100.0,0.018842055834829806,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,150.0,-0.009702748619019985,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,200.0,0.09627554938197136,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,250.0,0.24163636912902195,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,300.0,0.40949862202008563,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,400.0,0.825299882888794,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,500.0,1.3019195079803467,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,600.0,1.825304098924001,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,700.0,2.308713420232137,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,850.0,3.5847176790237425,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,925.0,4.5034443457921345,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,975.0,4.916698201497396,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s-5,1.5,6,-5,eddy_heat_flux_vT,1000.0,5.0548174222310385,311.0,340.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,10.0,0.0002901110069032233,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,50.0,0.006047111135931351,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,100.0,0.0008402185656170611,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,150.0,-0.12033614095969078,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,200.0,0.07252986366168046,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,250.0,0.3443178572715857,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,300.0,0.6589479140746288,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,400.0,1.3710418847891002,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,500.0,2.087155152589847,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,600.0,2.7978393359062,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,700.0,3.583457812284812,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,850.0,5.890324983841333,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,925.0,7.057966232299805,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,975.0,7.524064406370505,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,1000.0,7.455064785786164,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,10.0,0.00041908891546691573,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,50.0,0.009185603928080825,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,100.0,-0.032458556426125905,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,150.0,-0.2737021834351296,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,200.0,0.01074061602852199,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,250.0,0.4352470795775569,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,300.0,0.9151086765666341,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,400.0,1.8917073427244675,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,500.0,2.7955175222352495,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,600.0,3.781169847000477,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,700.0,5.102970278540323,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,850.0,8.649763317995292,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,925.0,9.868102805559026,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,975.0,10.142858305642772,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,1000.0,9.936117238776628,293.0,335.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,10.0,0.0005913573400991992,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,50.0,0.010806738035526217,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,100.0,-0.06311488669456505,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,150.0,-0.3472280182489535,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,200.0,-0.08582586640628373,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,250.0,0.3639504291662356,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,300.0,0.9048117064848179,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,400.0,2.059181983877973,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,500.0,3.1168656116578637,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,600.0,4.17562611510114,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,700.0,5.668560353721061,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,850.0,9.267422327181189,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,925.0,10.34781265258789,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,975.0,10.642178837845965,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,1000.0,10.427386993315162,270.0,310.0,41,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,10.0,0.0006861839812093725,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,50.0,0.2501012826959292,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,100.0,0.34064963509639107,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,150.0,0.3409497698148092,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,200.0,0.6763136784235636,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,250.0,1.1504602054754893,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,300.0,1.6758810838063558,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,400.0,2.7830092906951904,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,500.0,4.047087319691976,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,600.0,5.3852454344431555,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,700.0,7.339365037282308,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,850.0,13.152639516194661,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,925.0,16.64796848297119,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,975.0,18.285538132985433,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,1000.0,18.282688585917153,313.0,342.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,10.0,0.0022438070489883876,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,50.0,0.4495847180034175,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,100.0,0.5588409927758303,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,150.0,0.7189981630354216,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,200.0,1.684662836970705,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,250.0,2.877006183971058,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,300.0,3.9799151203849097,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,400.0,5.900150819258257,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,500.0,7.991689378565008,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,600.0,10.356050086743904,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,700.0,14.119739243478486,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,850.0,23.782370422825668,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,925.0,27.14890971328273,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,975.0,27.6877265698982,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,1000.0,27.756075309984613,306.0,338.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,10.0,0.003655188161158754,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,50.0,0.32568763965560543,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,100.0,0.42653171958461883,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,150.0,0.8411251921807567,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,200.0,2.3417731561968402,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,250.0,4.079092864067324,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,300.0,5.628366224227413,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,400.0,8.497433877760365,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,500.0,11.095682359510853,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,600.0,13.707310707338396,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,700.0,18.285968965099705,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,850.0,29.391678225609564,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,925.0,31.51638412475586,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,975.0,31.956585914857925,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,1000.0,32.79582035926081,284.0,314.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,10.0,0.007104392043714013,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,50.0,0.18041761666536332,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,100.0,0.19775953590869905,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,150.0,0.6400069585868291,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,200.0,2.13389436176845,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,250.0,3.991040543147496,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,300.0,5.819679914202009,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,400.0,8.97389726638794,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,500.0,10.95154492514474,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,600.0,13.497014263698032,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,700.0,18.685380690438407,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,850.0,29.732563727242606,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,925.0,31.490656879970004,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,975.0,33.03519799368722,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s5,2.0,1,5,eddy_heat_flux_vT,1000.0,35.58823585510254,261.0,295.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,10.0,0.013162475983228753,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,50.0,0.11138991170617588,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,100.0,-0.3344538746511235,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,150.0,0.23903417127097354,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,200.0,1.6272674413288342,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,250.0,3.157433849923751,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,300.0,4.790839314460754,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,400.0,7.416677040212295,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,500.0,8.471955313402063,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,600.0,10.827674136442297,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,700.0,15.100917058832506,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,850.0,21.67111043369069,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,925.0,23.239630558911493,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,975.0,26.19537404004265,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n1s10,2.0,1,10,eddy_heat_flux_vT,1000.0,29.335166426265943,256.0,323.0,68,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,10.0,0.00020339862443506716,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,50.0,0.07608678564429283,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,100.0,0.14305071890354157,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,150.0,0.14661579310894013,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,200.0,0.2742729544639587,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,250.0,0.4600767970085144,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,300.0,0.6804331088066101,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,400.0,1.2232572793960572,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,500.0,1.8762953090667724,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,600.0,2.640964460372925,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,700.0,3.413005895614624,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,850.0,5.458274402618408,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,925.0,6.957927780151367,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,975.0,7.639631252288819,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-10,2.0,3,-10,eddy_heat_flux_vT,1000.0,7.844059715270996,321.0,345.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,10.0,0.000593960303707387,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,50.0,0.16517176614566284,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,100.0,0.2833339951255105,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,150.0,0.31721930250977026,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,200.0,0.6443316159826337,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,250.0,1.0868037397211248,308.0,340.0,33,25–90°N area–mass weighted,15.0
