ensemble,case,b,n,s,time_h,eke_nh_area_mass_weighted_m2_s-2
standard,BCwave_b2n1s10,2.0,1,10,221.0,10.455551786930991
standard,BCwave_b2n1s10,2.0,1,10,222.0,10.720423164163233
standard,BCwave_b2n1s10,2.0,1,10,223.0,10.982313859378328
standard,BCwave_b2n1s10,2.0,1,10,224.0,11.234003741641216
standard,BCwave_b2n1s10,2.0,1,10,225.0,11.475925534366413
standard,BCwave_b2n1s10,2.0,1,10,226.0,11.70963366165063
standard,BCwave_b2n1s10,2.0,1,10,227.0,11.934437370704101
standard,BCwave_b2n1s10,2.0,1,10,228.0,12.146420693553665
standard,BCwave_b2n1s10,2.0,1,10,229.0,12.35386881388093
standard,BCwave_b2n1s10,2.0,1,10,230.0,12.551689625751479
standard,BCwave_b2n1s10,2.0,1,10,231.0,12.737108178866865
standard,BCwave_b2n1s10,2.0,1,10,232.0,12.914476734377613
standard,BCwave_b2n1s10,2.0,1,10,233.0,13.081982010304067
standard,BCwave_b2n1s10,2.0,1,10,234.0,13.243169517352275
standard,BCwave_b2n1s10,2.0,1,10,235.0,13.393965490308762
standard,BCwave_b2n1s10,2.0,1,10,236.0,13.536664406259698
standard,BCwave_b2n1s10,2.0,1,10,237.0,13.669434115925828
standard,BCwave_b2n1s10,2.0,1,10,238.0,13.799611443418941
standard,BCwave_b2n1s10,2.0,1,10,239.0,13.926333088127068
standard,BCwave_b2n1s10,2.0,1,10,240.0,14.048275728421531
standard,BCwave_b2n1s10,2.0,1,10,241.0,14.159974046515668
standard,BCwave_b2n1s10,2.0,1,10,242.0,14.267961656897905
standard,BCwave_b2n1s10,2.0,1,10,243.0,14.379999069508768
standard,BCwave_b2n1s10,2.0,1,10,244.0,14.490496616350567
standard,BCwave_b2n1s10,2.0,1,10,245.0,14.599979652016359
standard,BCwave_b2n1s10,2.0,1,10,246.0,14.70919874401156
standard,BCwave_b2n1s10,2.0,1,10,247.0,14.8223603703147
standard,BCwave_b2n1s10,2.0,1,10,248.0,14.94243830366963
standard,BCwave_b2n1s10,2.0,1,10,249.0,15.069510476484364
standard,BCwave_b2n1s10,2.0,1,10,250.0,15.198736480665854
standard,BCwave_b2n1s10,2.0,1,10,251.0,15.33413166889481
standard,BCwave_b2n1s10,2.0,1,10,252.0,15.475138749568151
standard,BCwave_b2n1s10,2.0,1,10,253.0,15.619377326861752
standard,BCwave_b2n1s10,2.0,1,10,254.0,15.759594662561744
standard,BCwave_b2n1s10,2.0,1,10,255.0,15.891236699078995
standard,BCwave_b2n1s10,2.0,1,10,256.0,16.019675874911318
standard,BCwave_b2n1s10,2.0,1,10,257.0,16.141260155728258
standard,BCwave_b2n1s10,2.0,1,10,258.0,16.26284493640708
standard,BCwave_b2n1s10,2.0,1,10,259.0,16.390433075249888
standard,BCwave_b2n1s10,2.0,1,10,260.0,16.519218810009665
standard,BCwave_b2n1s10,2.0,1,10,261.0,16.64322864235552
standard,BCwave_b2n1s10,2.0,1,10,262.0,16.763002924284716
standard,BCwave_b2n1s10,2.0,1,10,263.0,16.874283123316253
standard,BCwave_b2n1s10,2.0,1,10,264.0,16.980765270274237
standard,BCwave_b2n1s10,2.0,1,10,265.0,17.084724316575105
standard,BCwave_b2n1s10,2.0,1,10,266.0,17.186683505544018
standard,BCwave_b2n1s10,2.0,1,10,267.0,17.288041604436174
standard,BCwave_b2n1s10,2.0,1,10,268.0,17.385873764877626
standard,BCwave_b2n1s10,2.0,1,10,269.0,17.482877728899798
standard,BCwave_b2n1s10,2.0,1,10,270.0,17.575453100284594
standard,BCwave_b2n1s10,2.0,1,10,271.0,17.666184104078557
standard,BCwave_b2n1s10,2.0,1,10,272.0,17.75645042742569
standard,BCwave_b2n1s10,2.0,1,10,273.0,17.845497351710932
standard,BCwave_b2n1s10,2.0,1,10,274.0,17.935553773527246
standard,BCwave_b2n1s10,2.0,1,10,275.0,18.021457491442884
standard,BCwave_b2n1s10,2.0,1,10,276.0,18.107242000499344
standard,BCwave_b2n1s10,2.0,1,10,277.0,18.193806122921345
standard,BCwave_b2n1s10,2.0,1,10,278.0,18.28207851202962
standard,BCwave_b2n1s10,2.0,1,10,279.0,18.369750346812282
standard,BCwave_b2n1s10,2.0,1,10,280.0,18.45504393347124
standard,BCwave_b2n1s10,2.0,1,10,281.0,18.540375844139067
standard,BCwave_b2n1s10,2.0,1,10,282.0,18.63274933481119
standard,BCwave_b2n1s10,2.0,1,10,283.0,18.732887834559094
standard,BCwave_b2n1s10,2.0,1,10,284.0,18.84135044680672
standard,BCwave_b2n1s10,2.0,1,10,285.0,18.955607498166945
standard,BCwave_b2n1s10,2.0,1,10,286.0,19.071290070085837
standard,BCwave_b2n1s10,2.0,1,10,287.0,19.188957196764083
standard,BCwave_b2n1s10,2.0,1,10,288.0,19.31007562153955
standard,BCwave_b2n1s10,2.0,1,10,289.0,19.43834809608714
standard,BCwave_b2n1s10,2.0,1,10,290.0,19.56994602354155
standard,BCwave_b2n1s10,2.0,1,10,291.0,19.703428839937104
standard,BCwave_b2n1s10,2.0,1,10,292.0,19.838863103197806
standard,BCwave_b2n1s10,2.0,1,10,293.0,19.979954251946033
standard,BCwave_b2n1s10,2.0,1,10,294.0,20.12901273080641
standard,BCwave_b2n1s10,2.0,1,10,295.0,20.28891347516616
standard,BCwave_b2n1s10,2.0,1,10,296.0,20.450870625347317
standard,BCwave_b2n1s10,2.0,1,10,297.0,20.614025606620643
standard,BCwave_b2n1s10,2.0,1,10,298.0,20.782020282791287
standard,BCwave_b2n1s10,2.0,1,10,299.0,20.95517405505945
standard,BCwave_b2n1s10,2.0,1,10,300.0,21.127906299840674
standard,BCwave_b2n1s10,2.0,1,10,301.0,21.3043481226994
standard,BCwave_b2n1s10,2.0,1,10,302.0,21.489880876616724
standard,BCwave_b2n1s10,2.0,1,10,303.0,21.682294983922706
standard,BCwave_b2n1s10,2.0,1,10,304.0,21.882482521239005
standard,BCwave_b2n1s10,2.0,1,10,305.0,22.086650668946604
standard,BCwave_b2n1s10,2.0,1,10,306.0,22.294127996340826
standard,BCwave_b2n1s10,2.0,1,10,307.0,22.503934087824437
standard,BCwave_b2n1s10,2.0,1,10,308.0,22.717493406085886
standard,BCwave_b2n1s10,2.0,1,10,309.0,22.929993459634595
standard,BCwave_b2n1s10,2.0,1,10,310.0,23.1470407371761
standard,BCwave_b2n1s10,2.0,1,10,311.0,23.363176182924015
standard,BCwave_b2n1s10,2.0,1,10,312.0,23.57411304529491
standard,BCwave_b2n1s10,2.0,1,10,313.0,23.789267913674617
standard,BCwave_b2n1s10,2.0,1,10,314.0,24.005622609053965
standard,BCwave_b2n1s10,2.0,1,10,315.0,24.21477692906621
standard,BCwave_b2n1s10,2.0,1,10,316.0,24.427435246543546
standard,BCwave_b2n1s10,2.0,1,10,317.0,24.643359659028963
standard,BCwave_b2n1s10,2.0,1,10,318.0,24.853920068485674
standard,BCwave_b2n1s10,2.0,1,10,319.0,25.064330964939412
standard,BCwave_b2n1s10,2.0,1,10,320.0,25.282334489788738
standard,BCwave_b2n1s10,2.0,1,10,321.0,25.500467839063436
standard,BCwave_b2n1s10,2.0,1,10,322.0,25.716541250687904
standard,BCwave_b2n1s10,2.0,1,10,323.0,25.938925253862894
standard,BCwave_b2n1s10,2.0,1,10,324.0,26.154232369570163
standard,BCwave_b2n1s10,2.0,1,10,325.0,26.364281635417694
standard,BCwave_b2n1s10,2.0,1,10,326.0,26.56697400898333
standard,BCwave_b2n1s10,2.0,1,10,327.0,26.754125795528473
standard,BCwave_b2n1s10,2.0,1,10,328.0,26.928611052478598
standard,BCwave_b2n1s10,2.0,1,10,329.0,27.09314196655432
standard,BCwave_b2n1s10,2.0,1,10,330.0,27.25094017072711
standard,BCwave_b2n1s10,2.0,1,10,331.0,27.403382404276368
standard,BCwave_b2n1s10,2.0,1,10,332.0,27.563111773061042
standard,BCwave_b2n1s10,2.0,1,10,333.0,27.73633219057058
standard,BCwave_b2n1s10,2.0,1,10,334.0,27.925809221733
standard,BCwave_b2n1s10,2.0,1,10,335.0,28.126605650962016
standard,BCwave_b2n1s10,2.0,1,10,336.0,28.33133108846117
standard,BCwave_b2n1s10,2.0,1,10,337.0,28.524486994829708
standard,BCwave_b2n1s10,2.0,1,10,338.0,28.696707811578907
standard,BCwave_b2n1s10,2.0,1,10,339.0,28.848070005168683
standard,BCwave_b2n1s10,2.0,1,10,340.0,29.001131728410556
standard,BCwave_b2n1s10,2.0,1,10,341.0,29.17265925322559
standard,BCwave_b2n1s10,2.0,1,10,342.0,29.364195767636712
standard,BCwave_b2n1s10,2.0,1,10,343.0,29.576576755602492
standard,BCwave_b2n1s10,2.0,1,10,344.0,29.800602588235822
standard,BCwave_b2n1s10,2.0,1,10,345.0,30.022139466065106
standard,BCwave_b2n1s10,2.0,1,10,346.0,30.230132829764905
standard,BCwave_b2n1s10,2.0,1,10,347.0,30.425359847147693
standard,BCwave_b2n1s10,2.0,1,10,348.0,30.607582485471884
standard,BCwave_b2n1s10,2.0,1,10,349.0,30.780562851948766
standard,BCwave_b2n1s10,2.0,1,10,350.0,30.94642516500936
standard,BCwave_b2n1s10,2.0,1,10,351.0,31.11085094766146
standard,BCwave_b2n1s10,2.0,1,10,352.0,31.272725366104606
standard,BCwave_b2n1s10,2.0,1,10,353.0,31.424363059654127
standard,BCwave_b2n1s10,2.0,1,10,354.0,31.561514679082418
standard,BCwave_b2n1s10,2.0,1,10,355.0,31.692394962857882
standard,BCwave_b2n1s10,2.0,1,10,356.0,31.814711757335303
standard,BCwave_b2n1s10,2.0,1,10,357.0,31.935708444069643
standard,BCwave_b2n1s10,2.0,1,10,358.0,32.05883453911643
standard,BCwave_b2n1s10,2.0,1,10,359.0,32.18418163834395
standard,BCwave_b2n1s10,2.0,1,10,360.0,32.30387614953436
standard,BCwave_b2n3s-10,2.0,3,-10,1.0,0.0009299145958938978
standard,BCwave_b2n3s-10,2.0,3,-10,2.0,0.0009309726655464028
standard,BCwave_b2n3s-10,2.0,3,-10,3.0,0.0009029186532183428
standard,BCwave_b2n3s-10,2.0,3,-10,4.0,0.0008515965815577849
standard,BCwave_b2n3s-10,2.0,3,-10,5.0,0.0008143054255267698
standard,BCwave_b2n3s-10,2.0,3,-10,6.0,0.000789329627086231
standard,BCwave_b2n3s-10,2.0,3,-10,7.0,0.0007641964902851038
standard,BCwave_b2n3s-10,2.0,3,-10,8.0,0.0007469205280736093
standard,BCwave_b2n3s-10,2.0,3,-10,9.0,0.0007314181488804482
standard,BCwave_b2n3s-10,2.0,3,-10,10.0,0.0007155931771853115
standard,BCwave_b2n3s-10,2.0,3,-10,11.0,0.0007052042102421898
standard,BCwave_b2n3s-10,2.0,3,-10,12.0,0.0006922057347352238
standard,BCwave_b2n3s-10,2.0,3,-10,13.0,0.000678127976669065
standard,BCwave_b2n3s-10,2.0,3,-10,14.0,0.0006668841062225659
standard,BCwave_b2n3s-10,2.0,3,-10,15.0,0.0006586567505480924
standard,BCwave_b2n3s-10,2.0,3,-10,16.0,0.0006530976966212626
standard,BCwave_b2n3s-10,2.0,3,-10,17.0,0.0006495319858771842
standard,BCwave_b2n3s-10,2.0,3,-10,18.0,0.000651879667811561
standard,BCwave_b2n3s-10,2.0,3,-10,19.0,0.000657119438128598
standard,BCwave_b2n3s-10,2.0,3,-10,20.0,0.0006607139325051917
standard,BCwave_b2n3s-10,2.0,3,-10,21.0,0.000665333555419868
standard,BCwave_b2n3s-10,2.0,3,-10,22.0,0.0006778411315601746
standard,BCwave_b2n3s-10,2.0,3,-10,23.0,0.000690668291903332
standard,BCwave_b2n3s-10,2.0,3,-10,24.0,0.0007011803003146779
standard,BCwave_b2n3s-10,2.0,3,-10,25.0,0.0007137416595943318
standard,BCwave_b2n3s-10,2.0,3,-10,26.0,0.0007230154429984408
standard,BCwave_b2n3s-10,2.0,3,-10,27.0,0.0007281075026152534
standard,BCwave_b2n3s-10,2.0,3,-10,28.0,0.0007315406166672412
standard,BCwave_b2n3s-10,2.0,3,-10,29.0,0.0007312909243113272
standard,BCwave_b2n3s-10,2.0,3,-10,30.0,0.0007300963122460441
standard,BCwave_b2n3s-10,2.0,3,-10,31.0,0.000730158959596402
standard,BCwave_b2n3s-10,2.0,3,-10,32.0,0.0007322473108006567
standard,BCwave_b2n3s-10,2.0,3,-10,33.0,0.0007352842527763395
standard,BCwave_b2n3s-10,2.0,3,-10,34.0,0.0007283498499769114
standard,BCwave_b2n3s-10,2.0,3,-10,35.0,0.0007460751558282804
standard,BCwave_b2n3s-10,2.0,3,-10,36.0,0.0006720326287583398
standard,BCwave_b2n3s-10,2.0,3,-10,37.0,0.000757221154147804
standard,BCwave_b2n3s-10,2.0,3,-10,38.0,0.0007268391277971901
standard,BCwave_b2n3s-10,2.0,3,-10,39.0,0.0007032628363677657
standard,BCwave_b2n3s-10,2.0,3,-10,40.0,0.0007052039067669605
standard,BCwave_b2n3s-10,2.0,3,-10,41.0,0.0007051277517279678
standard,BCwave_b2n3s-10,2.0,3,-10,42.0,0.0006978918383294011
standard,BCwave_b2n3s-10,2.0,3,-10,43.0,0.0006944254478539048
standard,BCwave_b2n3s-10,2.0,3,-10,44.0,0.0006972726578164981
standard,BCwave_b2n3s-10,2.0,3,-10,45.0,0.000704432614772545
standard,BCwave_b2n3s-10,2.0,3,-10,46.0,0.000710567055041746
standard,BCwave_b2n3s-10,2.0,3,-10,47.0,0.0007116708306935711
standard,BCwave_b2n3s-10,2.0,3,-10,48.0,0.0007104719631752303
standard,BCwave_b2n3s-10,2.0,3,-10,49.0,0.0007088600348554832
standard,BCwave_b2n3s-10,2.0,3,-10,50.0,0.0007114337986816038
standard,BCwave_b2n3s-10,2.0,3,-10,51.0,0.0007184812432026839
standard,BCwave_b2n3s-10,2.0,3,-10,52.0,0.0007263276933623511
standard,BCwave_b2n3s-10,2.0,3,-10,53.0,0.0007301542813971305
standard,BCwave_b2n3s-10,2.0,3,-10,54.0,0.0007355027564721054
standard,BCwave_b2n3s-10,2.0,3,-10,55.0,0.0007367752486467624
standard,BCwave_b2n3s-10,2.0,3,-10,56.0,0.0007506468740277014
standard,BCwave_b2n3s-10,2.0,3,-10,57.0,0.0007662495780148194
standard,BCwave_b2n3s-10,2.0,3,-10,58.0,0.000781596667036579
standard,BCwave_b2n3s-10,2.0,3,-10,59.0,0.0007939970998169783
standard,BCwave_b2n3s-10,2.0,3,-10,60.0,0.0007988762088061185
standard,BCwave_b2n3s-10,2.0,3,-10,61.0,0.0008011944496586206
standard,BCwave_b2n3s-10,2.0,3,-10,62.0,0.0008074558094455618
standard,BCwave_b2n3s-10,2.0,3,-10,63.0,0.0008214034802941535
standard,BCwave_b2n3s-10,2.0,3,-10,64.0,0.0008358623986428354
standard,BCwave_b2n3s-10,2.0,3,-10,65.0,0.000846469556336018
standard,BCwave_b2n3s-10,2.0,3,-10,66.0,0.0008564945060938148
standard,BCwave_b2n3s-10,2.0,3,-10,67.0,0.0008688390997005187
standard,BCwave_b2n3s-10,2.0,3,-10,68.0,0.0008771101150661457
standard,BCwave_b2n3s-10,2.0,3,-10,69.0,0.000882843994565539
standard,BCwave_b2n3s-10,2.0,3,-10,70.0,0.0009062844036061977
standard,BCwave_b2n3s-10,2.0,3,-10,71.0,0.0009178881318082393
standard,BCwave_b2n3s-10,2.0,3,-10,72.0,0.0009418112522364841
standard,BCwave_b2n3s-10,2.0,3,-10,73.0,0.0009565578365818137
standard,BCwave_b2n3s-10,2.0,3,-10,74.0,0.0009946753913467248
standard,BCwave_b2n3s-10,2.0,3,-10,75.0,0.000999852555594774
standard,BCwave_b2n3s-10,2.0,3,-10,76.0,0.0010042513143749372
standard,BCwave_b2n3s-10,2.0,3,-10,77.0,0.0010322922782077903
standard,BCwave_b2n3s-10,2.0,3,-10,78.0,0.0010664541536552223
standard,BCwave_b2n3s-10,2.0,3,-10,79.0,0.0010858846288618012
standard,BCwave_b2n3s-10,2.0,3,-10,80.0,0.0010970126255771017
standard,BCwave_b2n3s-10,2.0,3,-10,81.0,0.0011163852764097188
standard,BCwave_b2n3s-10,2.0,3,-10,82.0,0.0011459275307781158
standard,BCwave_b2n3s-10,2.0,3,-10,83.0,0.001177206013458745
standard,BCwave_b2n3s-10,2.0,3,-10,84.0,0.0012072121475306865
standard,BCwave_b2n3s-10,2.0,3,-10,85.0,0.001237292288771488
standard,BCwave_b2n3s-10,2.0,3,-10,86.0,0.0012684651104590758
standard,BCwave_b2n3s-10,2.0,3,-10,87.0,0.0013002239823479114
standard,BCwave_b2n3s-10,2.0,3,-10,88.0,0.0013333322112675588
standard,BCwave_b2n3s-10,2.0,3,-10,89.0,0.001369042514130674
standard,BCwave_b2n3s-10,2.0,3,-10,90.0,0.0013992291320422746
standard,BCwave_b2n3s-10,2.0,3,-10,91.0,0.001443351253712749
standard,BCwave_b2n3s-10,2.0,3,-10,92.0,0.0014825055123887164
standard,BCwave_b2n3s-10,2.0,3,-10,93.0,0.0015178174431051744
standard,BCwave_b2n3s-10,2.0,3,-10,94.0,0.0015547284638287074
standard,BCwave_b2n3s-10,2.0,3,-10,95.0,0.001593925658254086
standard,BCwave_b2n3s-10,2.0,3,-10,96.0,0.0016378386650495124
standard,BCwave_b2n3s-10,2.0,3,-10,97.0,0.0016873165780719262
standard,BCwave_b2n3s-10,2.0,3,-10,98.0,0.0017375716975162091
standard,BCwave_b2n3s-10,2.0,3,-10,99.0,0.0017886124953826518
standard,BCwave_b2n3s-10,2.0,3,-10,100.0,0.0018419782114664862
standard,BCwave_b2n3s-10,2.0,3,-10,101.0,0.001894054660659724
standard,BCwave_b2n3s-10,2.0,3,-10,102.0,0.001946251282239476
standard,BCwave_b2n3s-10,2.0,3,-10,103.0,0.002007950806842344
standard,BCwave_b2n3s-10,2.0,3,-10,104.0,0.002075017955337474
standard,BCwave_b2n3s-10,2.0,3,-10,105.0,0.0021326662784422546
standard,BCwave_b2n3s-10,2.0,3,-10,106.0,0.0021934323281094254
standard,BCwave_b2n3s-10,2.0,3,-10,107.0,0.0022689255255251848
standard,BCwave_b2n3s-10,2.0,3,-10,108.0,0.0023408114610262497
standard,BCwave_b2n3s-10,2.0,3,-10,109.0,0.0024093365768106424
standard,BCwave_b2n3s-10,2.0,3,-10,110.0,0.0024806838819470796
standard,BCwave_b2n3s-10,2.0,3,-10,111.0,0.002566245013050355
standard,BCwave_b2n3s-10,2.0,3,-10,112.0,0.002654709985182858
standard,BCwave_b2n3s-10,2.0,3,-10,113.0,0.00273723072580469
standard,BCwave_b2n3s-10,2.0,3,-10,114.0,0.0028226398175229535
standard,BCwave_b2n3s-10,2.0,3,-10,115.0,0.0029216989573179067
standard,BCwave_b2n3s-10,2.0,3,-10,116.0,0.0030249957415600507
standard,BCwave_b2n3s-10,2.0,3,-10,117.0,0.003122387769590888
standard,BCwave_b2n3s-10,2.0,3,-10,118.0,0.003221039822176565
standard,BCwave_b2n3s-10,2.0,3,-10,119.0,0.0033291736312168084
standard,BCwave_b2n3s-10,2.0,3,-10,120.0,0.0034432620496982255
standard,BCwave_b2n3s-10,2.0,3,-10,121.0,0.0035593043444838027
standard,BCwave_b2n3s-10,2.0,3,-10,122.0,0.003679018770114826
standard,BCwave_b2n3s-10,2.0,3,-10,123.0,0.0038071140767746555
standard,BCwave_b2n3s-10,2.0,3,-10,124.0,0.003939543817052255
standard,BCwave_b2n3s-10,2.0,3,-10,125.0,0.004070658218794154
standard,BCwave_b2n3s-10,2.0,3,-10,126.0,0.004211569966037115
standard,BCwave_b2n3s-10,2.0,3,-10,127.0,0.004356251208773731
standard,BCwave_b2n3s-10,2.0,3,-10,128.0,0.004508521368551909
standard,BCwave_b2n3s-10,2.0,3,-10,129.0,0.004667635063954243
standard,BCwave_b2n3s-10,2.0,3,-10,130.0,0.00483351279708019
standard,BCwave_b2n3s-10,2.0,3,-10,131.0,0.00500847041459096
standard,BCwave_b2n3s-10,2.0,3,-10,132.0,0.005189201635724876
standard,BCwave_b2n3s-10,2.0,3,-10,133.0,0.005373269922006167
standard,BCwave_b2n3s-10,2.0,3,-10,134.0,0.0055637583697378205
standard,BCwave_b2n3s-10,2.0,3,-10,135.0,0.0057615297892414565
standard,BCwave_b2n3s-10,2.0,3,-10,136.0,0.005970866404228226
standard,BCwave_b2n3s-10,2.0,3,-10,137.0,0.00619386557234328
standard,BCwave_b2n3s-10,2.0,3,-10,138.0,0.006423869808450452
standard,BCwave_b2n3s-10,2.0,3,-10,139.0,0.0066627388657760625
standard,BCwave_b2n3s-10,2.0,3,-10,140.0,0.00691680540698761
standard,BCwave_b2n3s-10,2.0,3,-10,141.0,0.007172928660080439
standard,BCwave_b2n3s-10,2.0,3,-10,142.0,0.007425778863327397
standard,BCwave_b2n3s-10,2.0,3,-10,143.0,0.007700386506001088
standard,BCwave_b2n3s-10,2.0,3,-10,144.0,0.007992069541026839
standard,BCwave_b2n3s-10,2.0,3,-10,145.0,0.008287032675039269
standard,BCwave_b2n3s-10,2.0,3,-10,146.0,0.008603415060726744
standard,BCwave_b2n3s-10,2.0,3,-10,147.0,0.008939178567804715
standard,BCwave_b2n3s-10,2.0,3,-10,148.0,0.009274031994788216
standard,BCwave_b2n3s-10,2.0,3,-10,149.0,0.009619686122007464
standard,BCwave_b2n3s-10,2.0,3,-10,150.0,0.009988219198491893
standard,BCwave_b2n3s-10,2.0,3,-10,151.0,0.01037018362019176
standard,BCwave_b2n3s-10,2.0,3,-10,152.0,0.010766122493157759
standard,BCwave_b2n3s-10,2.0,3,-10,153.0,0.011179126089425137
standard,BCwave_b2n3s-10,2.0,3,-10,154.0,0.0116045979743849
standard,BCwave_b2n3s-10,2.0,3,-10,155.0,0.012046621217089215
standard,BCwave_b2n3s-10,2.0,3,-10,156.0,0.012511689431982703
standard,BCwave_b2n3s-10,2.0,3,-10,157.0,0.012994899121731157
standard,BCwave_b2n3s-10,2.0,3,-10,158.0,0.013493900385570638
standard,BCwave_b2n3s-10,2.0,3,-10,159.0,0.014013783826003183
standard,BCwave_b2n3s-10,2.0,3,-10,160.0,0.014559046886667266
standard,BCwave_b2n3s-10,2.0,3,-10,161.0,0.01512996203987401
standard,BCwave_b2n3s-10,2.0,3,-10,162.0,0.01572247942057886
standard,BCwave_b2n3s-10,2.0,3,-10,163.0,0.016337174484283217
standard,BCwave_b2n3s-10,2.0,3,-10,164.0,0.016976871141089686
standard,BCwave_b2n3s-10,2.0,3,-10,165.0,0.017643504726752038
standard,BCwave_b2n3s-10,2.0,3,-10,166.0,0.018335298818369112
standard,BCwave_b2n3s-10,2.0,3,-10,167.0,0.01905373806058098
standard,BCwave_b2n3s-10,2.0,3,-10,168.0,0.019803723116710196
standard,BCwave_b2n3s-10,2.0,3,-10,169.0,0.0205868918593366
standard,BCwave_b2n3s-10,2.0,3,-10,170.0,0.021402003136923208
standard,BCwave_b2n3s-10,2.0,3,-10,171.0,0.0222494303562205
standard,BCwave_b2n3s-10,2.0,3,-10,172.0,0.02312951324041315
standard,BCwave_b2n3s-10,2.0,3,-10,173.0,0.02404575294811828
standard,BCwave_b2n3s-10,2.0,3,-10,174.0,0.024999800857649798
standard,BCwave_b2n3s-10,2.0,3,-10,175.0,0.025990886581294052
standard,BCwave_b2n3s-10,2.0,3,-10,176.0,0.027026819918581958
standard,BCwave_b2n3s-10,2.0,3,-10,177.0,0.02810910757382118
standard,BCwave_b2n3s-10,2.0,3,-10,178.0,0.0292290293807562
standard,BCwave_b2n3s-10,2.0,3,-10,179.0,0.0303930955581299
standard,BCwave_b2n3s-10,2.0,3,-10,180.0,0.031613184728465034
standard,BCwave_b2n3s-10,2.0,3,-10,181.0,0.0328745913248118
standard,BCwave_b2n3s-10,2.0,3,-10,182.0,0.034172699659529286
standard,BCwave_b2n3s-10,2.0,3,-10,183.0,0.03553720060373982
standard,BCwave_b2n3s-10,2.0,3,-10,184.0,0.036981860979213486
standard,BCwave_b2n3s-10,2.0,3,-10,185.0,0.03847854247363307
standard,BCwave_b2n3s-10,2.0,3,-10,186.0,0.04001800956866674
standard,BCwave_b2n3s-10,2.0,3,-10,187.0,0.04161798457076723
standard,BCwave_b2n3s-10,2.0,3,-10,188.0,0.04328522075364189
standard,BCwave_b2n3s-10,2.0,3,-10,189.0,0.04502592316738501
standard,BCwave_b2n3s-10,2.0,3,-10,190.0,0.04684734566508579
standard,BCwave_b2n3s-10,2.0,3,-10,191.0,0.04874367948315372
standard,BCwave_b2n3s-10,2.0,3,-10,192.0,0.05071287358720763
standard,BCwave_b2n3s-10,2.0,3,-10,193.0,0.05276167442936304
standard,BCwave_b2n3s-10,2.0,3,-10,194.0,0.05489572278161422
standard,BCwave_b2n3s-10,2.0,3,-10,195.0,0.05711676661430931
standard,BCwave_b2n3s-10,2.0,3,-10,196.0,0.05942945069581914
standard,BCwave_b2n3s-10,2.0,3,-10,197.0,0.06183739069702515
standard,BCwave_b2n3s-10,2.0,3,-10,198.0,0.06433995505407042
standard,BCwave_b2n3s-10,2.0,3,-10,199.0,0.06694198428783212
standard,BCwave_b2n3s-10,2.0,3,-10,200.0,0.06965371509050741
standard,BCwave_b2n3s-10,2.0,3,-10,201.0,0.07247985142686522
standard,BCwave_b2n3s-10,2.0,3,-10,202.0,0.07542408034510026
standard,BCwave_b2n3s-10,2.0,3,-10,203.0,0.07849038522948935
standard,BCwave_b2n3s-10,2.0,3,-10,204.0,0.0816811901063736
standard,BCwave_b2n3s-10,2.0,3,-10,205.0,0.08500008346239714
standard,BCwave_b2n3s-10,2.0,3,-10,206.0,0.0884515373293407
standard,BCwave_b2n3s-10,2.0,3,-10,207.0,0.09204081958481017
standard,BCwave_b2n3s-10,2.0,3,-10,208.0,0.09577763806523927
standard,BCwave_b2n3s-10,2.0,3,-10,209.0,0.09966977680709008
standard,BCwave_b2n3s-10,2.0,3,-10,210.0,0.10372076519981788
standard,BCwave_b2n3s-10,2.0,3,-10,211.0,0.10793357686165603
standard,BCwave_b2n3s-10,2.0,3,-10,212.0,0.11232162520374568
standard,BCwave_b2n3s-10,2.0,3,-10,213.0,0.11689819647313511
standard,BCwave_b2n3s-10,2.0,3,-10,214.0,0.1216539936856843
standard,BCwave_b2n3s-10,2.0,3,-10,215.0,0.12658664594325242
standard,BCwave_b2n3s-10,2.0,3,-10,216.0,0.1317286419022245
standard,BCwave_b2n3s-10,2.0,3,-10,217.0,0.1370994211367293
standard,BCwave_b2n3s-10,2.0,3,-10,218.0,0.14267579202636085
standard,BCwave_b2n3s-10,2.0,3,-10,219.0,0.14844925936711031
standard,BCwave_b2n3s-10,2.0,3,-10,220.0,0.15445618157404914
standard,BCwave_b2n3s-10,2.0,3,-10,221.0,0.16072721882500587
standard,BCwave_b2n3s-10,2.0,3,-10,222.0,0.16725340768620553
standard,BCwave_b2n3s-10,2.0,3,-10,223.0,0.17402692370933645
standard,BCwave_b2n3s-10,2.0,3,-10,224.0,0.18106806974560088
standard,BCwave_b2n3s-10,2.0,3,-10,225.0,0.18838931999748895
standard,BCwave_b2n3s-10,2.0,3,-10,226.0,0.1959967256526927
standard,BCwave_b2n3s-10,2.0,3,-10,227.0,0.20390549363784913
standard,BCwave_b2n3s-10,2.0,3,-10,228.0,0.21213153363915
standard,BCwave_b2n3s-10,2.0,3,-10,229.0,0.22068381586146119
standard,BCwave_b2n3s-10,2.0,3,-10,230.0,0.2295704841155227
standard,BCwave_b2n3s-10,2.0,3,-10,231.0,0.23880478679446787
standard,BCwave_b2n3s-10,2.0,3,-10,232.0,0.24839911615615476
standard,BCwave_b2n3s-10,2.0,3,-10,233.0,0.25836426837798243
standard,BCwave_b2n3s-10,2.0,3,-10,234.0,0.26871635205583055
standard,BCwave_b2n3s-10,2.0,3,-10,235.0,0.27946589720102255
