ensemble,case,b,n,s,variable,pressure_hpa,value,window_start_h,window_end_h,window_count
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,500.0,2.087155152589847,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,600.0,2.7978393359062,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,700.0,3.583457812284812,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,850.0,5.890324983841333,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,925.0,7.057966232299805,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,975.0,7.524064406370505,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,eddy_heat_flux_vT,1000.0,7.455064785786164,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,10.0,-6.247383810821556e-13,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,50.0,-6.758510036520012e-09,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,100.0,1.0101861667679056e-08,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,150.0,5.224323022281542e-07,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,200.0,-3.7610752638801597e-07,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,250.0,-1.1590210533540812e-06,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,300.0,-1.1327671755586775e-06,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,400.0,2.3755344208882143e-06,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,500.0,9.528469933847635e-06,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,600.0,1.7929579394732195e-05,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,700.0,2.6014880159681736e-05,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,850.0,4.4964351941300076e-05,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,925.0,5.1197431065912286e-05,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,975.0,5.2069633033496735e-05,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,baroclinic_conversion_proxy,1000.0,4.948190997730797e-05,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,10.0,-3.040566163185315,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,50.0,-84.86810987423628,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,100.0,-24.336336001371727,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,150.0,20423.795923477563,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,200.0,-18556.58809094551,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,250.0,-98586.31971153847,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,300.0,-211584.05849358975,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,400.0,-551386.8309294871,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,500.0,-1047055.5096153846,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,600.0,-1709922.3557692308,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,700.0,-2559577.8397435895,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,850.0,-4808110.173076923,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,925.0,-6027466.948717949,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,975.0,-6746724.435897436,300.0,338.0,39
standard,BCwave_b15n6,1.5,6,0,ep_flux_vertical,1000.0,-6923546.051282051,300.0,338.0,39
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,10.0,0.00041908891546691573,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,50.0,0.009185603928080825,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,100.0,-0.032458556426125905,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,150.0,-0.2737021834351296,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,200.0,0.01074061602852199,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,250.0,0.4352470795775569,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,300.0,0.9151086765666341,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,400.0,1.8917073427244675,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,500.0,2.7955175222352495,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,600.0,3.781169847000477,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,700.0,5.102970278540323,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,850.0,8.649763317995292,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,925.0,9.868102805559026,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,975.0,10.142858305642772,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,eddy_heat_flux_vT,1000.0,9.936117238776628,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,10.0,-3.096425916159973e-12,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,50.0,-1.050255890524388e-08,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,100.0,1.5600682949097126e-07,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,150.0,1.2914764246763595e-06,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,200.0,-1.427788924609976e-07,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,250.0,-1.5992594071153584e-06,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,300.0,-1.7507854123365644e-06,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,400.0,3.2623576433167705e-06,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,500.0,1.3136457858118499e-05,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,600.0,2.4832221708154892e-05,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,700.0,3.8017916373318324e-05,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,850.0,6.814477151343707e-05,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,925.0,7.503014125558006e-05,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,975.0,7.489639595638268e-05,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,baroclinic_conversion_proxy,1000.0,7.091733523127407e-05,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,10.0,-4.285828302072924,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,50.0,-124.50155781590661,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,100.0,1998.9536814135174,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,150.0,45497.08393895349,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,200.0,-364.63354634129723,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,250.0,-112305.65697674418,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,300.0,-266717.77906976745,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,400.0,-696901.2151162791,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,500.0,-1304982.0029069767,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,600.0,-2170249.4040697673,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,700.0,-3425775.7441860465,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,850.0,-6512549.174418605,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,925.0,-7725249.441860465,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,975.0,-8455372.302325582,293.0,335.0,43
standard,BCwave_b15n6s5,1.5,6,5,ep_flux_vertical,1000.0,-8807361.267441861,293.0,335.0,43
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,10.0,0.0005913573400991992,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,50.0,0.010806738035526217,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,100.0,-0.06311488669456505,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,150.0,-0.3472280182489535,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,200.0,-0.08582586640628373,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,250.0,0.3639504291662356,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,300.0,0.9048117064848179,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,400.0,2.059181983877973,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,500.0,3.1168656116578637,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,600.0,4.17562611510114,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,700.0,5.668560353721061,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,850.0,9.267422327181189,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,925.0,10.34781265258789,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,975.0,10.642178837845965,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,eddy_heat_flux_vT,1000.0,10.427386993315162,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,10.0,-6.73249027453961e-12,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,50.0,-1.3088311551088304e-08,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,100.0,2.876710778964036e-07,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,150.0,1.7596891954847861e-06,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,200.0,2.8291096372907015e-07,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,250.0,-1.5313171679847029e-06,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,300.0,-1.9481570001428226e-06,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,400.0,3.8107322735613265e-06,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,500.0,1.5811670936073357e-05,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,600.0,2.9238878308139492e-05,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,700.0,4.519522766846732e-05,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,850.0,7.894241926118323e-05,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,925.0,8.588000332011001e-05,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,975.0,8.608996846838059e-05,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,baroclinic_conversion_proxy,1000.0,8.170735041281527e-05,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,10.0,-5.690709811885182,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,50.0,-133.85595851991235,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,100.0,3740.374630811738,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,150.0,55306.94207317073,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,200.0,24140.137147484755,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,250.0,-78866.22999237805,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,300.0,-229575.38986280488,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,400.0,-670163.0830792683,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,500.0,-1298828.0426829269,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,600.0,-2164150.9969512196,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,700.0,-3464982.2073170734,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,850.0,-6497795.402439024,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,925.0,-7694613.853658536,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,975.0,-8584799.109756097,270.0,310.0,41
standard,BCwave_b15n6s10,1.5,6,10,ep_flux_vertical,1000.0,-9101693.5,270.0,310.0,41
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,10.0,0.0006843602905670802,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,50.0,0.2571805968880653,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,100.0,0.3469575146834056,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,150.0,0.34645352959632875,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,200.0,0.685648234685262,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,250.0,1.1640311797459921,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,300.0,1.6930757959683735,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,400.0,2.803981137275696,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,500.0,4.0774139324824015,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,600.0,5.428833897908529,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,700.0,7.399744017918905,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,850.0,13.272690900166829,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,925.0,16.804141012827554,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,975.0,18.469206619262696,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,eddy_heat_flux_vT,1000.0,18.44495735168457,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,10.0,-3.350491032764561e-10,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,50.0,-9.829903111343204e-07,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,100.0,-1.5672637459829274e-06,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,150.0,-1.2940639370147741e-06,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,200.0,-1.3196489779450833e-06,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,250.0,6.219142634951899e-08,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,300.0,3.2091441426018717e-06,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,400.0,1.3586060746699029e-05,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,500.0,2.7670317528342518e-05,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,600.0,4.21195447415812e-05,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,700.0,5.9858764264693796e-05,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,850.0,0.00010590886061739487,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,925.0,0.00012804285603730629,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,975.0,0.0001362319863498366,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,baroclinic_conversion_proxy,1000.0,0.00012941786432444738,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,10.0,-7.298205359776815,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,50.0,-3485.4829264322916,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,100.0,-19360.917838541667,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,150.0,-54037.715234375,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,200.0,-160922.49479166666,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,250.0,-326843.2,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,300.0,-552904.7916666666,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,400.0,-1188409.9625,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,500.0,-2193124.875,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,600.0,-3559948.8666666667,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,700.0,-5425142.816666666,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,850.0,-9492461.8,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,925.0,-11394204.766666668,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,975.0,-12654532.233333332,314.0,343.0,30
standard,BCwave_b2n1s-10,2.0,1,-10,ep_flux_vertical,1000.0,-13133252.333333334,314.0,343.0,30
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,10.0,0.0023256675158336293,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,50.0,0.46582286432385445,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,100.0,0.5766390413045883,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,150.0,0.7426869794726372,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,200.0,1.740495227277279,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,250.0,2.9704197868704796,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,300.0,4.10310684889555,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,400.0,6.02889347076416,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,500.0,8.119276463985443,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,600.0,10.538161128759384,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,700.0,14.36332419514656,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,850.0,24.134362518787384,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,925.0,27.40369540452957,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,975.0,27.832485556602478,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,eddy_heat_flux_vT,1000.0,27.93162626028061,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,10.0,-1.1774334181258173e-09,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,50.0,-1.8979844149669134e-06,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,100.0,-2.7887451139463337e-06,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,150.0,-3.034503798460264e-06,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,200.0,-3.682069070976013e-06,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,250.0,7.678286043089066e-08,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,300.0,8.228139847687999e-06,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,400.0,3.109422198122047e-05,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,500.0,5.834888622757717e-05,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,600.0,8.664897427479445e-05,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,700.0,0.0001241161069174268,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,850.0,0.00021151426017240738,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,925.0,0.00023062056652634055,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,975.0,0.00022840266728962888,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,baroclinic_conversion_proxy,1000.0,0.00022005923574397457,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,10.0,-24.53838986158371,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,50.0,-6459.12126159668,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,100.0,-32885.39196777344,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,150.0,-111174.22412109375,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,200.0,-380804.02001953125,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,250.0,-779269.62109375,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,300.0,-1264838.796875,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,400.0,-2473122.03125,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,500.0,-4309431.265625,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,600.0,-6824925.34375,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,700.0,-10173430.59375,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,850.0,-15533256.6875,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,925.0,-16407680.78125,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,975.0,-17003988.6875,308.0,339.0,32
standard,BCwave_b2n1s-5,2.0,1,-5,ep_flux_vertical,1000.0,-18058602.0,308.0,339.0,32
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,10.0,0.0035978808187909664,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,50.0,0.33808204002918735,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,100.0,0.4424515751100356,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,150.0,0.8830147251006095,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,200.0,2.44433751029353,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,250.0,4.234477473843482,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,300.0,5.798630575979909,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,400.0,8.630355342741936,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,500.0,11.246809867120557,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,600.0,13.91296036012711,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,700.0,18.49146830651068,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,850.0,29.566392590922693,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,925.0,31.315804389215284,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,975.0,31.55645075151997,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,eddy_heat_flux_vT,1000.0,32.429549432569935,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,baroclinic_conversion_proxy,10.0,-2.0149947373731208e-09,286.0,316.0,31
standard,BCwave_b2n1,2.0,1,0,baroclinic_conversion_proxy,50.0,-1.4616709134521267e-06,286.0,316.0,31
